"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019","FOG.raw.2020","FOG.raw.2021","FOG.raw.2022"
484,"MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.347,0.486,0.697,0.962,1.26,1.59,1.91,2.22,2.49,2.72,2.9,3.07,3.22,3.37,3.52,3.66,3.81,3.97,4.15,4.34,4.55,4.77,5.01,5.26,5.52,5.8,6.09,6.4,6.72,7.05,11.3,22.4,38.6,58.4,80.3,103,124,142,156,164,165,163,158,150,141,133,125,119,117,118,123,129,135,143,152,161,171,182,193,204,216,229,243,259,275,292,310,328,348,368,390,416,444,475,507,541,575,609,643,676,712,757,808,864,923,984,1040,1100,1160,1210,1260,1300,1350,1390,1430,1480,1520,1560,1610,1500,1720,1120,1490,1320,1180,2620,2750,2370,3100,2730,2400,3250,3490,3680,5310,7170,9040,10400,10900,12000,12500,12000,12900,14600,13900,14900,16300,17300,18500,19700,21000,21600
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,1.52e-05,3.22e-05,5.39e-05,7.9e-05,0.000106,0.000134,0.000162,0.000188,0.000211,0.000232,0.000253,0.000274,0.000295,0.000316,0.000337,0.000358,0.00038,0.000401,0.000422,0.000442,0.000459,0.000475,0.00049,0.000507,0.000525,0.000546,0.00057,0.000599,0.000634,0.000701,0.00082,0.000981,0.00118,0.00139,0.00163,0.00187,0.0021,0.00233,0.00253,0.00274,0.00297,0.00322,0.00348,0.00372,0.00395,0.00414,0.0043,0.0044,0.00444,0.00444,0.00444,0.00445,0.00445,2.09,4.48,7.26,10.4,12.6,14.7,18.1,21.4,28.4,35.3,43.4,52.3,67.4,85.4,97.4,115,126,141,159,173,182,191,214,222,235,250,266,277
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000897,0.000898,0.000898,0.000898,0.00105,0.00147,0.00211,0.00291,0.00383,0.0048,0.00578,0.00671,0.00755,0.00823,0.00879,0.0093,0.00977,0.0102,0.0107,0.0111,0.0115,0.012,0.0126,0.0131,0.0138,0.0145,0.0152,0.0159,0.0167,0.0176,0.0185,0.0194,0.0203,0.0214,0.0522,0.134,0.255,0.403,0.564,0.726,0.877,1,1.09,1.14,1.13,1.08,1.01,0.913,0.81,0.707,0.613,0.538,0.491,0.481,0.497,0.522,0.554,0.592,0.635,0.683,0.735,0.789,0.845,0.901,0.961,1.03,1.1,1.18,1.26,1.35,1.45,1.55,1.65,1.77,1.89,2.04,2.2,2.38,2.57,2.78,3,3.22,3.45,3.68,3.94,4.27,4.63,5.04,5.47,5.91,6.35,6.78,7.2,7.57,7.93,8.27,8.6,8.93,9.26,9.6,9.95,10.3,10.7,10.8,11.1,11.3,11,11.6,11.8,12.8,14.3,12.2,7.77,6.91,7.14,7.6,8.11,7.81,8.12,8.74,9.19,9.66,9.69,10.2,10.7,10.8,10.8,10.9,11,10.9,10.5,9.63,8.73,7.98,7.32,7.08
496,"MNG","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,10.6,21.7,39.1,63.2,95.1,104,106,132,149,166,183,200,217,234,251
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.0539,0.054,0.054,0.054,0.054,0.054,0.0631,0.0885,0.127,0.175,0.23,0.289,0.348,0.404,0.454,0.495,0.528,0.559,0.587,0.614,0.641,0.667,0.694,0.724,0.755,0.79,0.828,0.869,0.912,0.958,1.01,1.06,1.11,1.17,1.22,1.28,1.53,2.09,2.91,3.93,5.08,6.31,7.55,8.74,9.81,10.7,11.5,12.2,13,13.7,14.4,15.1,15.8,16.4,17.1,17.9,18.6,19.3,20.1,20.9,21.8,22.7,23.6,24.7,25.7,26.9,28.2,29.6,31.1,32.7,34.4,36.2,38.1,40,41.9,43.9,46.1,48.6,51.3,54.2,57.1,59.9,62.6,65.1,67.2,69,70.5,72,73.5,75,76.5,77.8,79,80.1,81,81.7,82.1,82.3,82.2,82,81.7,81.4,81.2,81,81.1,55.7,57.5,62.3,22.5,6.62,17.6,47.2,99,94.7,92.1,102,105,125,86.7,119,96,94.9,139,66.7,37.6,41.8,41.7,35,23.6,26.8,25.8,29.1,32.8,36.6,39.5,38.1,40.6,43.9
504,"MAR","Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125,0.00466,0.00967,0.0158,0.0224,0.029,0.0351,0.0401,0.0435,0.0448,0.0438,0.041,0.037,0.032,0.0267,0.0213,0.0164,0.0124,0.00961,0.00859,0.00877,0.00926,0.01,0.011,0.0122,0.0136,0.0151,0.0166,0.0182,0.0198,0.0214,0.0233,0.0254,0.0277,0.0301,0.0328,0.0357,0.0388,0.042,0.0455,0.0495,0.0542,0.0597,0.0658,0.0725,0.0798,0.0876,0.096,0.105,0.114,0.125,0.138,0.153,0.169,0.187,0.205,0.223,0.241,0.258,0.273,0.288,0.302,0.316,0.33,0.344,0.359,0.374,0.39,0.408,0.407,2.47,3.83,6.07,14.8,25.5,39.6,54.5,73.7,108,201,278,351,435,520,622,655,668,694,718,713,718,732,752,822,912,1040,1170,1320,1460,1590,1750,1860
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00151,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00152,0.00177,0.00249,0.00357,0.00492,0.00647,0.00811,0.00977,0.0113,0.0128,0.0139,0.0149,0.0157,0.0165,0.0173,0.018,0.0187,0.0195,0.0203,0.0212,0.0222,0.0233,0.0244,0.0256,0.0269,0.0283,0.0297,0.0312,0.0327,0.0344,0.0361,0.0431,0.0595,0.0835,0.113,0.147,0.182,0.218,0.252,0.283,0.309,0.33,0.351,0.371,0.39,0.409,0.427,0.446,0.464,0.483,0.503,0.524,0.545,0.567,0.59,0.614,0.639,0.666,0.695,0.726,0.759,0.795,0.834,0.877,0.923,0.971,1.02,1.07,1.13,1.18,1.24,1.3,1.37,1.45,1.53,1.61,1.69,1.77,1.84,1.9,1.95,2,2.04,2.09,2.13,2.17,2.21,2.25,2.28,2.31,2.33,2.34,2.35,2.35,2.34,2.34,2.33,2.32,2.32,2.33,2.33,2.69,2.94,3.33,4.81,17,29.8,42.7,56.3,72.5,67.8,188,204,289,377,316,346,453,302,269,270,278,253,243,241,278,279,301,326,349,372,398,415
104,"MMR","Myanmar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277,0.103,0.213,0.348,0.494,0.64,0.775,0.885,0.96,0.988,0.966,0.905,0.816,0.707,0.589,0.471,0.362,0.273,0.212,0.19,0.255,0.437,0.716,1.07,1.48,1.93,2.39,2.85,3.29,3.67,4.03,4.4,4.77,5.14,5.52,5.91,6.3,6.69,7.09,7.49,7.88,8.25,8.61,8.99,9.39,9.83,10.3,10.9,11.5,12.3,13.5,15.6,18.4,21.8,25.5,29.5,33.6,37.7,41.5,45,48.5,52.4,56.5,60.7,64.8,68.6,71.9,74.7,76.6,77.7,78.5,79.8,79.5,85.1,93.5,106,125,153,196,226,183,197,240,326,226,233,267,289,299,355,368,396,411,440,455,472,523,537,565,596,629,651
516,"NAM","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204,0.000757,0.00157,0.00256,0.00364,0.00472,0.00571,0.00652,0.00708,0.00728,0.00712,0.00667,0.00601,0.00521,0.00434,0.00347,0.00267,0.00201,0.00156,0.0014,0.00143,0.00151,0.00163,0.00179,0.00199,0.00221,0.00245,0.0027,0.00296,0.00322,0.00349,0.00379,0.00413,0.0045,0.0049,0.00533,0.0058,0.0063,0.00684,0.00741,0.00805,0.00882,0.00971,0.0107,0.0118,0.013,0.0143,0.0156,0.017,0.0185,0.0203,0.0224,0.0248,0.0275,0.0304,0.0333,0.0362,0.0391,0.0419,0.0445,0.0469,0.0492,0.0514,0.0537,0.056,0.0584,0.0608,0.0635,0.0663,0.0662,0.401,0.623,0.987,2.41,4.14,6.45,8.86,12,17.6,32.7,45.2,57.1,70.7,84.6,101,107,109,113,117,116,117,119,122,134,148,169,190,215,237,259,284,303
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,3.22,4.51,6.46,8.92,11.7,14.7,17.7,20.6,23.1,25.2,26.9,28.5,29.9,31.3,32.6,34,35.4,36.8,38.5,40.2,42.2,44.3,46.5,48.8,51.2,53.8,56.5,59.3,62.3,65.4,212,604,1180,1880,2650,3420,4140,4730,5150,5330,5260,5010,4610,4120,3580,3050,2560,2160,1900,1830,1880,1970,2100,2250,2420,2610,2820,3040,3260,3490,3730,4010,4300,4630,4980,5360,5760,6190,6640,7120,7650,8290,9010,9800,10700,11600,12600,13600,14600,15700,16900,18400,20100,21900,23900,25900,27900,29900,31700,33500,35100,36600,38100,39600,41100,42600,44200,46000,47800,40200,38300,31800,21900,19300,19500,18100,22700,25500,26400,30400,26100,20100,15200,18600,19500,16900,15600,15700,10000,10100,6130,10900,13400,14800,11200,10700,19500,25700,17200,19300,21800,23700
