"code","iso","country","FSS.raw.1950","FSS.raw.1951","FSS.raw.1952","FSS.raw.1953","FSS.raw.1954","FSS.raw.1955","FSS.raw.1956","FSS.raw.1957","FSS.raw.1958","FSS.raw.1959","FSS.raw.1960","FSS.raw.1961","FSS.raw.1962","FSS.raw.1963","FSS.raw.1964","FSS.raw.1965","FSS.raw.1966","FSS.raw.1967","FSS.raw.1968","FSS.raw.1969","FSS.raw.1970","FSS.raw.1971","FSS.raw.1972","FSS.raw.1973","FSS.raw.1974","FSS.raw.1975","FSS.raw.1976","FSS.raw.1977","FSS.raw.1978","FSS.raw.1979","FSS.raw.1980","FSS.raw.1981","FSS.raw.1982","FSS.raw.1983","FSS.raw.1984","FSS.raw.1985","FSS.raw.1986","FSS.raw.1987","FSS.raw.1988","FSS.raw.1989","FSS.raw.1990","FSS.raw.1991","FSS.raw.1992","FSS.raw.1993","FSS.raw.1994","FSS.raw.1995","FSS.raw.1996","FSS.raw.1997","FSS.raw.1998","FSS.raw.1999","FSS.raw.2000","FSS.raw.2001","FSS.raw.2002","FSS.raw.2003","FSS.raw.2004","FSS.raw.2005","FSS.raw.2006","FSS.raw.2007","FSS.raw.2008","FSS.raw.2009","FSS.raw.2010","FSS.raw.2011","FSS.raw.2012","FSS.raw.2013","FSS.raw.2014","FSS.raw.2015","FSS.raw.2016","FSS.raw.2017","FSS.raw.2018","FSS.raw.2019"
90,"SLB","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,1.15,0.21997800219978,0.23,0.22,0.16998300169983,0.13,0.10998900109989,0.11998800119988,0.13998600139986,0.13998600139986,0.21,0.24,0.29002900290029,0.19,0.12,0.07000700070007,0.09,0.09000900090009,0.12002400480096
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.15001500150015,0,0.09,0.02000200020002,0,0.00999900009999,0.02000200020002,0.07,0.12,0.13,0.12,0.1,0.08,0.08,0.08,0.1000100010001,0.11,0.09,0.07000700070007,0.05,0.09,0.08,0.32003200320032,0.48004800480048,0.47,0.24997500249975,0.09,0.10998900109989,0.1,0.11998800119988,0.14001400140014,0.15001500150015,0.12,0.09000900090009,0.08,0.08,0.08,0.11,0.12,0.11,0.11,0.16,0.2,0.17001700170017,0.37,0.59,0.85991400859914,0.88008800880088
710,"ZAF","South Africa",0,0,0,0,0,0,0,0,0.0197650438031308,0.00983452008996659,0.00987362746514484,0,0,0,0.00987405344062726,0.00985770146391908,0.00985354184126805,0.00987329366613427,0.00988595974897339,0.0197470808685475,0.0194891218322485,0.0232306458678649,0.0271908967407272,0.0258853009121586,0.0252321122543451,0.032392674719465,0.022710137540134,3.32903799676093,5.59178076993398,7.80771668779609,7.8180938176769,8.09851151715373,8.52451708377978,8.23281518317359,9.49470746963999,10.2171969002656,8.7811122134546,7.76833612472486,7.84891210191453,8.58326941986915,9.98249288330251,8.88474701754543,8.41707078728302,10.1011332430496,14.0181812121883,20.6315687312388,26.1252362100863,26.9695881522003,25.4466277317551,21.4378614852197,13.7993696634074,7.10010641046228,1.26258149473049,1.11157671954982,0.176485864924179,1.34076225348155,7.53553630521253,12.6814532940079,16.7356409108373,15.7859927545736,17.5496339900575,16.4765792670683,23.2418120549073,22.7007672885398,24.7250060401463,16.8574291201073,15.0384367624078,12.4577322305601,9.06880168173217,5.27275961341687
410,"KOR","South Korea",0,0,0,0,0,0,0,0,0.22,0,0,0.32003200320032,0,0.26,0.26,0.12998700129987,0,0.51,0.83008300830083,0.97009700970097,0.57,0.52005200520052,0.52,0.55005500550055,0.53005300530053,0.6,0.72,0.71007100710071,0.7,0.6,0.55,0.36996300369963,0.28,0.36,0.34,0.49,0.27,0.34003400340034,0.21,0.36996300369963,0.43995600439956,0.73,0.91990800919908,1.1998800119988,1.35,1.74,2.48,3.2,2.89,2.4002400240024,2,2.14021402140214,2.06979302069793,2.1,2.04979502049795,1.91019101910191,1.73982601739826,1.61983801619838,1.63,1.65,1.60983901609839,1.62,1.74982501749825,1.87018701870187,2.12,2.31,2.69,2.83,3.06030603060306,3.39033903390339
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",0,0,0,0,0.0167023610444227,0.0348916696068592,0.0430166160266078,0.0539989548143862,0.0347206926393665,0.0884044569756656,0.136609582906524,0.229999647960082,0.228966903654616,0.338564127198631,0.406830469578835,0.488488075523698,0.433363635300232,0.327178987871959,0.319327066769982,0.364464604034664,0.366220880083285,0.382864383771554,0.352855374226224,0.588886572698373,0.697130143528245,0.820365140357006,0.669332428979835,0.419379303026401,0.419639059788981,0.552533154267967,1.1625146187377,1.91158354815573,2.6462293353452,2.0816336955356,2.41945561225626,2.06769284318304,2.32138127263321,2.1556910424037,2.1400854044975,2.27660414490606,2.54557483274959,2.45957316913551,2.31048194164532,1.95786951627568,1.58317271083347,1.66097918407622,2.17964637355227,2.54600362458056,3.01104759504923,2.90473404933326,2.75778797662821,3.48436081230573,4.01108279230191,5.65297767940652,5.16791150573116,4.89995306297575,4.1591492102815,4.35147397863891,4.61082959812896,5.29235444553232,5.3629754362991,5.19069779308175,5.53558982101332,6.61837476121484,7.11540679702873,5.51481434526656,5.54471291253445,6.13779318847043,6.55521654597351,5.54958368505945
144,"LKA","Sri Lanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0.11,0.09000900090009,0,0.09,0.09,0.08999100089991,0.06999300069993,0.04,0.01,0,0.01,0.02,0.02,0.02,0.01,0.01,0.01000100010001,0.02,0.02,0.01999800019998,0.02,0.02,0.02,0.10998900109989,0.10998900109989,0.2,0.19001900190019,0.2000200020002,0.15001500150015,0.09,0.08,0.33003300330033,0.65,0.87,0.61,0.49004900490049,0.58005800580058,0.48,0.39,0.24,0.31,0.33003300330033,0.38,0.4000400040004,0.38996100389961,0.38003800380038,0.42
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,2.95,0,1.74,1.04010401040104,0,0.45,0.61,0.75,1.08,1.07,1.02,0.85,0.66,0.43,0.44,0.66,0,0,0,0,0,0,1.09,1.07,0.81,0.58,0.42,0.23002300230023,0.51,0,0,0,0,0,0,0.97990200979902,1.49014901490149,0.93,0.42,0.14,0.13,0.13,0.13,0.13,0.13
740,"SUR","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04999500049995,0.04,0.09000900090009,0.09,0.12,0.98,0,1.18,1.9,1.0998900109989,0.67,0.04999500049995,0.04000400040004,0,0,0.06,0.06,0.04,0.03,0.07,0.09,0.11,0.72992700729927,2.72,2.87,2.28,0.76,0.73992600739926,2.2997700229977,2.75,3.06030603060306,1.81,1.86,3.09030903090309,6.27937206279372
752,"SWE","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.04000400040004,0,0,0.02,0.02,0.02000200020002,0,0.00999900009999,0.03,0.03,0.04000400040004,0.04,0.04000400040004,0.04,0.03,0.02,0.00999900009999,0.00999900009999,0,0,0,0,0,0.06000600060006,0.14,0.21002100210021,0.2,0.17,0.15001500150015,0.14998500149985,0.15,0.15,0.14,0.11998800119988,0.11,0.13001300130013,1.88981101889811,3.68963103689631,5.11051105110511,4.33956604339566
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02999700029997,0.02,0.02,0.1,0.12,0.15001500150015,0.1,0.18001800180018,0.19,0.21002100210021,0.12001200120012,0.19,0.27,0.39,0.41,0.41995800419958,0.56994300569943,0.94990500949905,1.32,1.68,1.57015701570157,1.4,1.23,1.40985901409859,2.09020902090209,3.07030703070307,5.40945905409459,6.67,6.65,4.89,3.94039403940394,3.54035403540354,3.78962103789621,5.14948505149485,6.05,6.56934306569343,5.53,2.93,2.02,1.45,1.67,1.88,1.79,1.75982401759824,1.65,1.96980301969803
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.05,0.06,0.0999900009999,0.1,0.12,0.11,0.1,0.08,0.09,0.09,0.08,0.09,0.07,0.17998200179982,0.23002300230023,0.25002500250025,0.19,0.11,0.1,0.08,0.09,0.09,0.08000800080008,0.06,0.06999300069993,0.07999200079992,0.09,0.1,0.11001100110011,0.15,0.2000200020002,0.26
764,"THA","Thailand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234671106610769,0.178044398898999,0.14986280220204,0.15640573073104,0.286050635644687,0.363859958397167,0.358080704907484,0.325772227677818,0.311835349089917,0.388570443306199,0.424009561971179,0.37343745337713,0.298946869448389,0.344253630980748,0.450123161001015,0.741769965718979,0.748357581604179,0.902181869061249,0.933486637291022,1.41987500059731,1.45305913304722,1.08679907892649,0.59938926149469,0.339143708242136,0.810610439064157,0.946687835934581,1.20839247908587,0.984587732710312,0.797300842415971,0.565909198907456,0.348499412562115,0.265291694051585,0.35134231384304,0.333489922135756,0.36229911429122,0.290764568209808,0.530716400340768,0.805468960726589,0.876252170113866,0.723332276024597,0.733758631368339,0.92983604576591,0.978247173378318,1.0353274576647,1.02252512359305,1.32958833774586,1.49160451936829,1.35308897723099,1.63470261094472,2.26070948981288
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28002800280028,0,0.13001300130013,0
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",0,0,0,0,0,0,0,0,0.42,0,0,0,0.43004300430043,0.34,0.28002800280028,0,0,0,0.25,0.34996500349965,0.41995800419958,0.38,0.43,0.35,0,0.39,0,0.34,0.37,0,0,0.18,0.06000600060006,0.05,0.02,0,0,0,0,0.19,0,0.27997200279972,0.47,0.38,0.35,0.27002700270027,0.38,0.49,0.55,0.59,0.42,0.36,0.17,0.15,0.03000300030003,0.03000600120024,0.03,0.03,0.03,0.03000300030003,0.03,0.02000200020002,0.02,0.01999800019998,0.02,0.02,0.17,0.35,0.3,0.01
780,"TTO","Trinidad and Tobago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.25,0.26,0.26,0.25,0.25,0.25997400259974,0.32996700329967,0.69006900690069,0.67,0.64,0.41,0.47,0.36,0.43,0.5999400059994,0.85008500850085,0.90990900909909,0.83991600839916,0.82008200820082,1.21,1.34,1.69,1.21012101210121,1.13011301130113,1.23,1.49,1.78,1.63,1.73,1.74,1.90980901909809,2.15,2.01979802019798,1.79017901790179,1.3998600139986,1.31986801319868,1.54,1.84,2.15,2.13042608521704,2.04020402040204,1.9
788,"TUN","Tunisia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.14,0.16,0.15,0.13,0.13,0.16,0.17998200179982,0.16,0.49,0.88,1.34,1.35986401359864,1.4001400140014,1.58,1.68016801680168,1.7,1.45,1.43,1.5,1.66033206641328,1.93,1.92019201920192,2.02979702029797,1.99,2.07,2.22977702229777,2.15,2.00979902009799,1.63,1.90980901909809,1.85,1.78017801780178,1.52,1.94019401940194,1.75017501750175,1.48,1.1,1.4998500149985,1.69,1.57
792,"TUR","Turkiye",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827124687121289,0.51117270714267,0.627820772599516,0.537696910474477,0.839048677230088,1.14571391280981,1.06087537527738,1.17869585468095,1.09242547404694,1.07456598929317,0.617717950062148,0.541050240258118,0.478311236542838,0.437926946797688,0.356961079679998,0.266340705531821,0.211010907406226,0.18320053765202,0.243461402813367,0.253837571362064,0.226850746268657,0.213753493163095,0.304719044658718,0.435170862203274,0.609060700750674,1.06167903334905,1.47078678855235,1.35218874226466,1.42090038652616,2.15440373760649,3.22171222732965,3.67064649458493,2.53428221818694,2.43085172616699,2.21961518920453,2.81700996953178,2.40132415908436,2.34093414319107,2.05513342851676,1.59659690912734,1.45612901304671,1.39051719536886,1.28299994924588,1.32170432126437,1.13563957477517,1.11491358194816,3.14028005500788,4.260476833669,6.57951011467954,4.45492732444437,6.39565386649472,4.72995458078533,4.86135164185497
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82991700829917,1.27,0,0.96,1.9,0.36,0.56,0,0,0,0,0.89,1.64,1.26,0.87,0.57,0.36,0.26,0.21,0.26,0.28,0.2,0.13998600139986,0.05000500050005,0.03,0.02,0.02,0.01999800019998
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",0,0,0,0,0,0.05000500050005,0,0,0,0.05,0,0.03,0.36,0,0,0,0,0.55005500550055,1.1,0.79,0.51994800519948,0,0.06,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.02,0.04,0.04,0.06000600060006,0.05999400059994,0.06,0.65,1.07,1.52,1.1,1.81981801819818,1.47,2.51025102510251,0.93009300930093,0.88,3.33,4.0995900409959,6.77932206779322,6.24062406240624,4.9,2.3,0.04000400040004,0.06,0.08000800080008,3.05,6.66,7.13,4.16,0.25,0.21997800219978,0.19,0.18,0.16,1.64,4.07,8.29,8.63913608639136,7.92,7.2992700729927,6.54
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07999200079992,0.08,0.08,0.07000700070007,0.06999300069993,1.10988901109889,2.21,3.2,2.5,1.61,2.47,3.01,3.6,3.19,2.95,2.86971302869713,2.49,2.49,2.48024802480248
826,"GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0.00996412800637724,0.00995925821625217,0.00583012718092925,0.00486612602650312,0.000112018204261376,0.00436649949929582,0.00308338930281898,0.00726233165233155,0.0039244370765542,0.225543035535719,0.511041327778541,0.426108839550705,0.603615623342408,0.796733897357495,0.581160696441098,0.926649542897495,1.3098717146251,2.69395516804591,3.40268113171596,2.49544009451771,1.67019797705213,1.02894862983525,1.30362377768279,0.702849499344287,1.26110580506757,1.2644983508981,1.34763228644762,0.59478145248819,1.59230213514583,1.44524592704833,1.38575355983866,0.921354836703434,1.009862652043,0.667130452821161,1.09742795699507,1.08604475802997,1.07309986584382,1.03351043979041,1.48920697182736,1.8583231912953,1.53358542256101,2.52571394671397,3.47468607819526,3.58792950710096,4.02828677895487,4.64616257126563,4.8881730322759,4.72311761620888,5.7771071909467,5.85636616347061,6.46920764338456,5.16706119746518,5.065224627061,4.37158890677859,5.5591737586673,5.3197598605243,5.65327473222669,5.4631935980007,8.01434035831176
840,"USA","United States of America",0,0,0.300973666447418,0.134932945236788,0.0700322218568534,0.448427495115047,0.828108031978588,0.830699145943247,0.295955867140537,0.380991968896443,0.539840951883696,0.686801865203382,0.406761608067557,0.375237723465452,0.385316078718332,0.251024378671844,0.309191048975544,0.34763286733753,0.23211862205153,0.220491744708089,0.136951595129936,0.147040371072433,0.262703808650883,0.507728400706981,0.757925489958145,0.83601932024346,0.896514368537102,0.950297422139591,1.24806759048706,1.66966351366917,1.68557398444833,1.5569334925076,1.47798766828692,1.58522924913702,1.55867163009044,1.37761122740487,1.14060544553372,1.18579766586278,1.08955747761489,1.17222962331006,1.18152032553092,1.66493934601569,1.71245475682769,1.72436321745703,1.55594224657878,1.74454334671386,2.09493968038475,2.4960303227037,2.72051013639874,2.89563694158643,2.82223967425662,2.85871424756005,2.39273735631244,2.12001960664418,2.02858556131637,2.08618231546528,2.24551450000946,2.36711850672584,2.59097285347924,2.70117471247573,2.30732483334402,1.8524888484001,1.36975414235246,1.43106351991856,1.68750797518005,1.72917821605129,2.34538369849556,2.97222190114984,3.32840255345734,2.36111117406764
858,"URY","Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2999700029997,0,0.22997700229977,0.15,0.04,0,0,0,0.00999900009999,0.01,0,0.02,0.13,0.24,0.42,0.35,0.27002700270027,0.12,0.12001200120012,0.12,0.11,0.11,0.12,0.17,0.2,0.27997200279972,0.21,0.36,0.45,0.7,0.64006400640064,0.50994900509949,0.31,0.2,0.22,0.20997900209979,0.5,0.64006400640064,0.67993200679932,0.46004600460046,0.26,0.32,0.42995700429957,0.97990200979902,1.27012701270127,1.27,1.11977604479104
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0.75992400759924,0.76,0.82008200820082,0.85,0,0.79,0.88991100889911,0.91,1.06989301069893,0,0,0,0,0.75,0.75,0,0.5,0.33,0.28,0.3,0.30996900309969,0.26,0.32003200320032,0.32,0.2999700029997,0.15,0.16998300169983,0,0.11001100110011
862,"VEN","Venezuela",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999900009999,0,0.01,0,0.01000100010001,0.06,0.09,0,0.14,0,0.18,0.42,0.46,0.43,0.26,0.43004300430043,0.55,0.54,0.28,0.18,0.19,0.24,0.27997200279972,0.21997800219978,0.21997800219978,0.21,0.18,0.13,0.05,0.04,0.03,0.04,0.04,0.06,0.0999900009999,0.13,0.19,0.19,0.21,0.15998400159984,0.13998600139986,0.18998100189981,0.57,1.50984901509849,2.26,2.11021102110211,2.21,2.52,4.41,4.49,4.91049104910491,3.93039303930393,4.15,3.9003900390039,4.0995900409959,4.1,4.06040604060406
704,"VNM","Viet Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00999900009999,0,0.02,0.04999500049995,0.10998900109989,0.15,0.17998200179982,0.19,0.15,0.1,0.07,0.05000500050005,0.04000400040004,0.01999800019998,0.01000100010001,0.04000400040004,0.04000400040004,0.03,0.01,0.02,0.05,0.07,0.06,0.05000500050005,0.02999700029997,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155346548979887,0.0213008162612036,0.0225346010700163,0.0171360932378293,0,0,0,0.00759059765995573,0.00394753666427727,0.00366749680507712,0.00403614753695791,0.0043454205136885,0.00508457273254999,0,0.0034829105271153,0.00371492929981599,0,0.0039621457572333,0.0267439621178894,0.477980665370506,0,2.02597280334728,0,3.20288917128075,2.28177480662228,0,0,0,0,0.411540942342484,0,0,0.180193885393301,0,0.594838484415819,0.91850500927166,1.00469350762994,0.891155750399884,0.627393734071625,0.691966334657928,0.600076801543586,0.565468809288913,0.576834399020897,0.58723444265758,0.593227371360176,0.675787964556909,0.773471874232375,0.881721034660381,0.890863308727519
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
